event_date,ativo,motivos,selected_motivo,avg_similarity,historical_events_used,reference_dates,reference_motivos,applied_scale,source,status
2024-03-19,EXXO34,"[""Divulgação de dados operacionais positivos"", ""Otimismo do mercado com o setor de petróleo""]",Otimismo do mercado com o setor de petróleo,0.8541079636004169,5,"[""2023-04-18"", ""2023-08-30"", ""2023-01-26"", ""2021-08-23"", ""2021-08-27""]","[""Otimismo do mercado internacional de petróleo"", ""Otimismo do mercado com o setor de energia"", ""Otimismo do mercado com o setor de energia"", ""Otimismo com a demanda global de petróleo"", ""Otimismo com a recuperação da demanda global por petróleo""]",,residual,feature_only
2024-03-20,EXXO34,"[""Queda nos preços internacionais do petróleo"", ""Movimento negativo do setor de petróleo na B3""]",Queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2023-11-07"", ""2023-10-20"", ""2023-09-11"", ""2023-08-15"", ""2023-07-13""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2024-03-21,EXXO34,"[""Queda nos preços internacionais do petróleo"", ""Realização de lucros por investidores""]",Realização de lucros por investidores,0.999999999998999,5,"[""2021-10-27"", ""2023-05-10"", ""2022-10-27"", ""2022-09-23"", ""2022-09-06""]","[""Realização de lucros por investidores"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2024-03-25,EXXO34,"[""Alta do preço internacional do petróleo"", ""Otimismo com o setor de óleo e gás""]",Alta do preço internacional do petróleo,0.944263366691561,5,"[""2021-03-26"", ""2023-08-09"", ""2023-11-17"", ""2023-08-30"", ""2022-12-12""]","[""Alta do preço internacional do petróleo"", ""Alta do preço do petróleo no mercado internacional"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo""]",,residual,feature_only
2024-03-28,EXXO34,"[""Alta do preço do petróleo"", ""Expectativas sobre dividendos"", ""Alta do preço internacional do petróleo"", ""Otimismo com o setor de óleo e gás""]",Alta do preço do petróleo,0.9999999999989988,5,"[""2024-02-15"", ""2022-11-07"", ""2022-10-06"", ""2022-10-05"", ""2022-02-11""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo""]",,residual,feature_only
2024-04-02,EXXO34,"[""Alta do preço do petróleo"", ""Expectativas sobre dividendos""]",Alta do preço do petróleo,0.9999999999989988,5,"[""2024-02-15"", ""2022-11-07"", ""2022-10-06"", ""2022-10-05"", ""2022-02-11""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo""]",,residual,feature_only
2024-04-10,EXXO34,"[""Valorização dos ADRs da Exxon Mobil"", ""Alta nos preços internacionais do petróleo"", ""Alta do preço do petróleo"", ""Expectativas sobre dividendos""]",Alta do preço do petróleo,0.999999999998999,5,"[""2024-02-15"", ""2023-11-17"", ""2023-08-30"", ""2022-12-12"", ""2022-08-18""]","[""Alta do preço do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo""]",,residual,feature_only
2024-04-12,EXXO34,"[""Alta do preço do petróleo"", ""Otimismo com o setor de óleo e gás""]",Alta do preço do petróleo,0.9999999999989988,5,"[""2024-02-15"", ""2022-11-07"", ""2022-10-06"", ""2022-10-05"", ""2022-02-11""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo""]",,residual,feature_only
2024-04-17,EXXO34,"[""alívio nas tensões geopolíticas entre Irã e Israel"", ""aumento dos estoques de petróleo nos EUA"", ""Queda nos preços internacionais do petróleo"", ""Movimento negativo do setor de petróleo na B3""]",aumento dos estoques de petróleo nos EUA,0.9999999999989988,5,"[""2022-08-04"", ""2022-10-27"", ""2022-09-23"", ""2022-06-22"", ""2022-09-06""]","[""Aumento dos estoques de petróleo nos EUA"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Aumento dos estoques de petróleo nos EUA"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2024-04-22,EXXO34,"[""Alta do preço internacional do petróleo"", ""Expectativa positiva para resultados trimestrais""]",Alta do preço internacional do petróleo,0.944263366691561,5,"[""2021-03-26"", ""2023-08-09"", ""2024-04-10"", ""2023-11-17"", ""2023-08-30""]","[""Alta do preço internacional do petróleo"", ""Alta do preço do petróleo no mercado internacional"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo""]",,residual,feature_only
2024-04-23,EXXO34,"[""Divulgação de dados operacionais positivos"", ""Perspectiva favorável para produção de petróleo""]",Divulgação de dados operacionais positivos,0.7158822152684942,2,"[""2022-07-29"", ""2022-02-01""]","[""Divulgação de resultados trimestrais acima do esperado"", ""Divulgação de resultados trimestrais acima do esperado""]",,residual,feature_only
2024-04-25,EXXO34,"[""Alta do preço do petróleo"", ""Expectativa positiva para resultados trimestrais"", ""Alta do preço do petróleo"", ""Perspectiva positiva para resultados operacionais""]",Alta do preço do petróleo,0.9999999999989988,5,"[""2024-02-15"", ""2024-02-15"", ""2022-11-07"", ""2022-11-07"", ""2022-10-06""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo""]",,residual,feature_only
2024-04-26,EXXO34,"[""Resultados trimestrais da Exxon Mobil abaixo das expectativas"", ""Reação negativa do mercado internacional de petróleo""]",Resultados trimestrais da Exxon Mobil abaixo das expectativas,0.8740721711460966,5,"[""2023-08-03"", ""2023-07-31"", ""2022-10-26"", ""2022-10-28"", ""2022-05-02""]","[""Resultados trimestrais acima do esperado da ExxonMobil"", ""Resultados trimestrais positivos da Exxon Mobil"", ""Resultados trimestrais positivos da Exxon Mobil"", ""Resultados trimestrais fortes da Exxon Mobil"", ""Resultados trimestrais positivos da Exxon Mobil""]",,residual,feature_only
2024-04-30,EXXO34,"[""Queda do preço internacional do petróleo"", ""Movimento negativo do setor de petróleo e gás na B3""]",Queda do preço internacional do petróleo,0.9632493920512489,5,"[""2022-02-15"", ""2021-08-19"", ""2024-02-09"", ""2024-01-16"", ""2023-08-23""]","[""Queda do preço internacional do petróleo"", ""Queda do preço internacional do petróleo"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional""]",,residual,feature_only
2024-05-01,EXXO34,"[""Aumento dos estoques de petróleo nos EUA"", ""Preocupações com a demanda global""]",Preocupações com a demanda global,0.9999999999989988,5,"[""2023-11-08"", ""2023-10-23"", ""2023-11-08"", ""2023-11-07"", ""2023-10-11""]","[""Preocupações com a demanda global"", ""preocupações com a demanda global"", ""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA"", ""Preocupações com a demanda global""]",,residual,feature_only
2024-05-09,EXXO34,"[""Alta das ações da Exxon Mobil nos EUA"", ""Otimismo do mercado com o setor de energia""]",Otimismo do mercado com o setor de energia,0.999999999998999,5,"[""2023-08-30"", ""2024-01-25"", ""2023-12-14"", ""2023-01-26"", ""2023-08-11""]","[""Otimismo do mercado com o setor de energia"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Otimismo do mercado com o setor de energia"", ""Alta das ações da Exxon Mobil nos EUA""]",,residual,feature_only
2024-05-15,EXXO34,"[""Demissão do CEO Jean Paul Prates"", ""Temor de maior intervenção política na Petrobras"", ""Alta do preço do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Alta do preço do petróleo,0.9999999999989988,5,"[""2024-02-15"", ""2022-11-07"", ""2022-10-06"", ""2022-10-05"", ""2022-02-11""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo""]",,residual,feature_only
2024-05-16,EXXO34,"[""Queda do preço internacional do petróleo"", ""Incertezas sobre política de dividendos da Petrobras""]",Queda do preço internacional do petróleo,0.9632493920512489,5,"[""2022-02-15"", ""2021-08-19"", ""2024-02-09"", ""2024-01-16"", ""2023-08-23""]","[""Queda do preço internacional do petróleo"", ""Queda do preço internacional do petróleo"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional""]",,residual,feature_only
2024-05-21,EXXO34,"[""Queda nos preços internacionais do petróleo"", ""Movimento de realização de lucros no setor de petróleo""]",Queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2023-10-20"", ""2023-09-11"", ""2023-08-15"", ""2023-07-13"", ""2023-07-06""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2024-05-22,EXXO34,"[""Queda do preço internacional do petróleo"", ""Movimento negativo do setor de petróleo na B3""]",Queda do preço internacional do petróleo,0.9632493920512489,5,"[""2022-02-15"", ""2021-08-19"", ""2024-02-09"", ""2024-01-16"", ""2023-08-23""]","[""Queda do preço internacional do petróleo"", ""Queda do preço internacional do petróleo"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional""]",,residual,feature_only
2024-05-24,EXXO34,"[""realização de lucros no setor de petróleo"", ""queda do preço internacional do petróleo""]",queda do preço internacional do petróleo,0.9632493920512489,5,"[""2022-02-15"", ""2021-08-19"", ""2024-02-09"", ""2024-01-16"", ""2023-08-23""]","[""Queda do preço internacional do petróleo"", ""Queda do preço internacional do petróleo"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional""]",,residual,feature_only
2024-05-28,EXXO34,"[""Expectativa de cortes de produção pela Opep+"", ""Queda nos estoques de petróleo dos EUA"", ""Alta do preço do petróleo"", ""Expectativas sobre dividendos""]",Expectativa de cortes de produção pela Opep+,0.9999999999989994,5,"[""2024-01-09"", ""2023-11-17"", ""2024-02-15"", ""2023-06-02"", ""2023-06-01""]","[""Expectativa de cortes de produção pela OPEP+"", ""Expectativa de cortes de produção pela OPEP+"", ""Alta do preço do petróleo"", ""Expectativa de cortes de produção pela Opep+"", ""Expectativa de cortes de produção pela OPEP+""]",,residual,feature_only
2024-05-30,EXXO34,"[""Expectativa pela reunião da Opep+"", ""Preocupações com demanda global e dados econômicos dos EUA""]",Expectativa pela reunião da Opep+,0.9610845156876024,5,"[""2022-08-01"", ""2022-02-01"", ""2021-11-30"", ""2023-11-03"", ""2023-10-05""]","[""Expectativa pela reunião da OPEP+"", ""expectativa pela reunião da OPEP+"", ""Expectativa pela reunião da Opep+"", ""preocupações com a demanda global após dados econômicos dos EUA"", ""Preocupações com a demanda global e dados econômicos fracos""]",,residual,feature_only
2024-06-03,EXXO34,"[""Decisão da Opep+ de iniciar reversão gradual dos cortes de produção"", ""Preocupações com excesso de oferta no mercado global"", ""Queda das ações da ExxonMobil nos EUA"", ""Desempenho negativo do setor de energia globalmente""]",Queda das ações da ExxonMobil nos EUA,0.9919310766518434,5,"[""2024-02-01"", ""2023-10-11"", ""2023-07-14"", ""2022-03-16"", ""2022-01-19""]","[""Queda das ações da Exxon Mobil nos EUA"", ""Queda das ações da Exxon Mobil nos EUA"", ""Queda das ações da Exxon Mobil nos EUA"", ""Queda das ações da Exxon Mobil nos EUA"", ""Queda das ações da Exxon Mobil nos EUA""]",,residual,feature_only
2024-06-07,EXXO34,"[""Temor de intervenção do governo na política de preços"", ""Incertezas sobre governança e rentabilidade futura""]",,0.0,0,[],[],,residual,no_historical_match
2024-06-10,EXXO34,"[""expectativa de aumento na demanda global"", ""possível redução nos estoques dos EUA"", ""Alta do preço do petróleo"", ""Otimismo com o setor de óleo e gás""]",Alta do preço do petróleo,0.9999999999989988,5,"[""2024-02-15"", ""2022-11-07"", ""2022-10-06"", ""2022-10-05"", ""2022-02-11""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo""]",,residual,feature_only
2024-06-11,EXXO34,"[""Alta do preço do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Alta do preço do petróleo,0.9999999999989988,5,"[""2024-02-15"", ""2022-11-07"", ""2022-10-06"", ""2022-10-05"", ""2022-02-11""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo""]",,residual,feature_only
2024-06-12,EXXO34,"[""Queda acentuada do preço do petróleo Brent, que atingiu mínimas de quatro anos e ficou abaixo de US$ 60/barril"", ""Revisão para baixo do preço-alvo de PETR4 por analistas, refletindo premissas mais conservadoras para o preço do Brent""]","Queda acentuada do preço do petróleo Brent, que atingiu mínimas de quatro anos e ficou abaixo de US$ 60/barril",0.7344582704431741,5,"[""2023-10-04"", ""2022-08-04"", ""2022-06-30"", ""2022-06-22"", ""2021-02-09""]","[""Queda acentuada nos preços do petróleo"", ""queda nos preços do petróleo"", ""queda nos preços do petróleo"", ""Queda nos preços do petróleo"", ""Queda do preço do petróleo""]",,residual,feature_only
2024-06-13,EXXO34,"[""Queda do preço internacional do petróleo"", ""Realização de lucros no setor de petróleo""]",Queda do preço internacional do petróleo,0.9632493920512489,5,"[""2022-02-15"", ""2021-08-19"", ""2024-02-09"", ""2024-01-16"", ""2023-08-23""]","[""Queda do preço internacional do petróleo"", ""Queda do preço internacional do petróleo"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional""]",,residual,feature_only
2024-06-14,EXXO34,"[""Queda do preço internacional do petróleo"", ""Preocupações com o cenário fiscal no Brasil""]",Queda do preço internacional do petróleo,0.9632493920512489,5,"[""2022-02-15"", ""2021-08-19"", ""2024-02-09"", ""2024-01-16"", ""2023-08-23""]","[""Queda do preço internacional do petróleo"", ""Queda do preço internacional do petróleo"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional""]",,residual,feature_only
2024-06-17,EXXO34,"[""Expectativa de aumento da demanda global"", ""Preocupações com a oferta devido a tensões geopolíticas""]",Preocupações com a oferta devido a tensões geopolíticas,0.9895318085521605,5,"[""2023-12-14"", ""2022-05-26"", ""2021-06-21"", ""2023-06-13"", ""2024-06-10""]","[""Preocupações com oferta devido a tensões geopolíticas"", ""Expectativa de aumento da demanda global"", ""Expectativa de aumento da demanda global"", ""Expectativas de aumento da demanda global"", ""expectativa de aumento na demanda global""]",,residual,feature_only
2024-06-18,EXXO34,"[""Alta do preço do petróleo"", ""Expectativas positivas sobre dividendos""]",Alta do preço do petróleo,0.9999999999989988,5,"[""2024-02-15"", ""2022-11-07"", ""2022-10-06"", ""2022-10-05"", ""2022-02-11""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo""]",,residual,feature_only
2024-06-24,EXXO34,"[""Alta do petróleo no mercado internacional"", ""Desempenho positivo das ações da Exxon Mobil nos EUA""]",Desempenho positivo das ações da Exxon Mobil nos EUA,0.9731526868903521,5,"[""2024-02-15"", ""2023-11-17"", ""2022-02-11"", ""2023-08-09"", ""2023-08-17""]","[""Desempenho positivo das ações da Exxon Mobil nos EUA"", ""Desempenho positivo das ações da Exxon Mobil nos EUA"", ""Desempenho positivo das ações da Exxon Mobil nos EUA"", ""Alta do preço do petróleo no mercado internacional"", ""Acompanhamento do desempenho positivo das ações da Exxon Mobil nos EUA""]",,residual,feature_only
2024-06-26,EXXO34,"[""Alta do preço internacional do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Alta do preço internacional do petróleo,0.944263366691561,5,"[""2021-03-26"", ""2023-08-09"", ""2023-11-17"", ""2023-08-30"", ""2022-12-12""]","[""Alta do preço internacional do petróleo"", ""Alta do preço do petróleo no mercado internacional"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo""]",,residual,feature_only
2024-06-28,EXXO34,"[""Alta das ações da Exxon Mobil nos EUA"", ""Otimismo com o setor de energia e petróleo""]",Alta das ações da Exxon Mobil nos EUA,0.999999999998999,5,"[""2024-05-09"", ""2024-01-25"", ""2023-12-14"", ""2023-08-11"", ""2023-05-17""]","[""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA""]",,residual,feature_only
2024-07-01,EXXO34,"[""Alta do preço do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Alta do preço do petróleo,0.9999999999989988,5,"[""2024-02-15"", ""2022-11-07"", ""2022-10-06"", ""2022-10-05"", ""2022-02-11""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo""]",,residual,feature_only
2024-07-08,EXXO34,"[""Alta do preço internacional do petróleo"", ""Otimismo do mercado com o setor de energia"", ""Queda nos preços internacionais do petróleo"", ""Movimento negativo do setor de petróleo na B3""]",Otimismo do mercado com o setor de energia,0.999999999998999,5,"[""2024-05-09"", ""2023-08-30"", ""2023-11-07"", ""2023-10-20"", ""2023-01-26""]","[""Otimismo do mercado com o setor de energia"", ""Otimismo do mercado com o setor de energia"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Otimismo do mercado com o setor de energia""]",,residual,feature_only
2024-07-15,EXXO34,"[""Alta das ações da Exxon Mobil nos EUA"", ""Otimismo com o setor de energia globalmente"", ""Alta nos preços internacionais do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Alta das ações da Exxon Mobil nos EUA,0.9999999999989992,5,"[""2024-06-28"", ""2024-04-10"", ""2023-11-17"", ""2023-08-11"", ""2023-08-30""]","[""Alta das ações da Exxon Mobil nos EUA"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta nos preços internacionais do petróleo""]",,residual,feature_only
2024-07-16,EXXO34,"[""Queda do preço internacional do petróleo"", ""Movimento negativo do setor de petróleo na bolsa""]",Queda do preço internacional do petróleo,0.9632493920512489,5,"[""2022-02-15"", ""2021-08-19"", ""2024-02-09"", ""2024-01-16"", ""2023-08-23""]","[""Queda do preço internacional do petróleo"", ""Queda do preço internacional do petróleo"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional"", ""Queda do preço do petróleo no mercado internacional""]",,residual,feature_only
2024-07-17,EXXO34,"[""Alta das ações da Exxon Mobil no exterior"", ""Otimismo com o setor de energia""]",Otimismo com o setor de energia,0.9999999999989994,5,"[""2023-09-27"", ""2022-12-23"", ""2022-11-07"", ""2022-08-11"", ""2022-08-09""]","[""Otimismo com o setor de energia"", ""Otimismo com o setor de energia"", ""Otimismo com o setor de energia"", ""Otimismo com o setor de energia"", ""Otimismo com o setor de energia""]",,residual,feature_only
2024-07-18,EXXO34,"[""Alta das ações da Exxon Mobil nos EUA"", ""Otimismo com o setor de energia globalmente""]",Otimismo com o setor de energia globalmente,0.9999999999989988,5,"[""2024-07-15"", ""2023-12-14"", ""2024-07-15"", ""2024-06-28"", ""2024-05-09""]","[""Otimismo com o setor de energia globalmente"", ""Otimismo com o setor de energia globalmente"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA""]",,residual,feature_only
2024-07-19,EXXO34,"[""Aumento dos estoques de petróleo nos EUA"", ""Dados econômicos fracos da China""]",Aumento dos estoques de petróleo nos EUA,0.9999999999989988,5,"[""2023-11-16"", ""2023-11-08"", ""2023-11-07"", ""2023-11-01"", ""2023-10-26""]","[""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA"", ""Aumento dos estoques de petróleo nos EUA""]",,residual,feature_only
2024-07-22,EXXO34,"[""queda nos preços internacionais do petróleo"", ""movimento de realização de lucros no setor""]",queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2023-06-14"", ""2023-05-10"", ""2022-10-27"", ""2022-09-23"", ""2022-09-06""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2024-07-23,EXXO34,"[""realização de lucros no setor de petróleo"", ""queda do preço do barril internacionalmente""]",queda do preço do barril internacionalmente,0.9009606957230613,5,"[""2022-10-27"", ""2022-09-23"", ""2022-09-06"", ""2022-08-03"", ""2022-06-29""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2024-07-24,EXXO34,"[""Alta das ações da Exxon Mobil nos EUA"", ""Otimismo com o setor de energia"", ""Expectativa de bons resultados trimestrais"", ""Otimismo com produção e preços do petróleo""]",Alta das ações da Exxon Mobil nos EUA,0.9999999999989992,5,"[""2024-07-18"", ""2024-07-15"", ""2024-07-17"", ""2024-06-28"", ""2024-05-09""]","[""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA"", ""Otimismo com o setor de energia"", ""Alta das ações da Exxon Mobil nos EUA"", ""Alta das ações da Exxon Mobil nos EUA""]",,residual,feature_only
2024-07-25,EXXO34,"[""Alta das ações da Exxon Mobil no mercado internacional"", ""Otimismo com o setor de energia""]",Otimismo com o setor de energia,0.9999999999989994,5,"[""2024-07-24"", ""2024-07-17"", ""2023-09-27"", ""2022-12-23"", ""2022-11-07""]","[""Otimismo com o setor de energia"", ""Otimismo com o setor de energia"", ""Otimismo com o setor de energia"", ""Otimismo com o setor de energia"", ""Otimismo com o setor de energia""]",,residual,feature_only
2024-07-26,EXXO34,"[""Alta do preço internacional do petróleo"", ""Movimento de valorização do setor de óleo e gás na B3""]",Alta do preço internacional do petróleo,0.944263366691561,5,"[""2021-03-26"", ""2023-08-09"", ""2023-11-17"", ""2023-08-30"", ""2022-12-12""]","[""Alta do preço internacional do petróleo"", ""Alta do preço do petróleo no mercado internacional"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo""]",,residual,feature_only
2024-07-29,EXXO34,"[""realização de lucros"", ""volatilidade nos preços internacionais do petróleo""]",realização de lucros,0.9999999999989992,5,"[""2022-02-01"", ""2021-03-02"", ""2021-03-01"", ""2021-02-26"", ""2021-02-19""]","[""realização de lucros"", ""realização de lucros"", ""realização de lucros"", ""realização de lucros"", ""realização de lucros""]",,residual,feature_only
2024-07-31,EXXO34,"[""Expectativa de aumento na demanda global"", ""Redução dos estoques de petróleo nos EUA"", ""Divulgação de resultados trimestrais acima do esperado"", ""Cenário externo favorável para commodities"", ""Alta do preço internacional do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Expectativa de aumento na demanda global,0.999999999998999,5,"[""2024-06-10"", ""2022-07-29"", ""2022-04-08"", ""2022-02-01"", ""2021-03-26""]","[""expectativa de aumento na demanda global"", ""Divulgação de resultados trimestrais acima do esperado"", ""Redução dos estoques de petróleo nos EUA"", ""Divulgação de resultados trimestrais acima do esperado"", ""Alta do preço internacional do petróleo""]",,residual,feature_only
2024-08-02,EXXO34,"[""preocupações com excesso de oferta"", ""dados econômicos globais fracos"", ""queda do preço internacional do petróleo"", ""incertezas sobre política de preços da Petrobras"", ""realização de lucros"", ""sentimento negativo no mercado internacional""]",preocupações com excesso de oferta,0.9999999999989988,5,"[""2023-12-06"", ""2022-02-15"", ""2021-08-19"", ""2022-02-01"", ""2021-03-02""]","[""Preocupações com excesso de oferta"", ""Queda do preço internacional do petróleo"", ""Queda do preço internacional do petróleo"", ""realização de lucros"", ""realização de lucros""]",,residual,feature_only
2024-08-05,EXXO34,"[""Queda nos preços internacionais do petróleo"", ""Aversão ao risco no mercado brasileiro""]",Queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2022-06-29"", ""2022-06-13"", ""2022-03-28"", ""2022-03-09"", ""2021-05-25""]","[""Queda nos preços internacionais do petróleo"", ""queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2024-08-06,EXXO34,"[""queda nos preços internacionais do petróleo"", ""realização de lucros por investidores""]",realização de lucros por investidores,0.999999999998999,5,"[""2021-10-27"", ""2023-05-10"", ""2023-01-06"", ""2022-12-22"", ""2022-10-27""]","[""Realização de lucros por investidores"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2024-08-07,EXXO34,"[""Expectativa de cortes de produção pela OPEP+"", ""Redução dos estoques de petróleo nos EUA"", ""Divulgação de resultados trimestrais positivos"", ""Desempenho operacional acima do esperado""]",Redução dos estoques de petróleo nos EUA,0.9999999999989994,5,"[""2024-07-31"", ""2024-01-09"", ""2023-11-17"", ""2022-04-08"", ""2023-06-02""]","[""Redução dos estoques de petróleo nos EUA"", ""Expectativa de cortes de produção pela OPEP+"", ""Expectativa de cortes de produção pela OPEP+"", ""Redução dos estoques de petróleo nos EUA"", ""Expectativa de cortes de produção pela Opep+""]",,residual,feature_only
2024-08-08,EXXO34,"[""Divulgação de resultados trimestrais positivos"", ""Perspectiva favorável para produção e receitas""]",Divulgação de resultados trimestrais positivos,0.8308853312999306,5,"[""2022-07-29"", ""2022-02-01"", ""2023-01-26"", ""2023-02-03"", ""2022-05-06""]","[""Divulgação de resultados trimestrais acima do esperado"", ""Divulgação de resultados trimestrais acima do esperado"", ""Divulgação de resultados trimestrais positivos da ExxonMobil"", ""Divulgação de resultados trimestrais positivos da Exxon Mobil"", ""Divulgação de resultados trimestrais positivos da Exxon Mobil""]",,residual,feature_only
2024-08-09,EXXO34,"[""Resultados trimestrais acima do esperado"", ""Desempenho operacional positivo""]",Resultados trimestrais acima do esperado,0.9747495005429172,5,"[""2022-04-28"", ""2022-04-27"", ""2022-02-04"", ""2021-11-01"", ""2022-07-29""]","[""Resultados trimestrais acima do esperado"", ""Resultados trimestrais acima do esperado"", ""Resultados trimestrais acima do esperado"", ""Resultados trimestrais acima do esperado"", ""Divulgação de resultados trimestrais acima do esperado""]",,residual,feature_only
